mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
140	137	545	1.0	1/4	1/4	2/2	2	1		V7	f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
140	137	546	1.0	1/2	1/2	2/2	2	1		#viio43	f	i	V	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
140	137	547	1.0	3/4	3/4	2/2	2	1		V7]	f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
141	138	548	3.0	0	0	2/2	2	1		i|PAC}{	f	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
141	138	551	1.0	3/4	3/4	2/2	2	1		i(9#764)	f	i		i(9#764)		i			9#764				m	1	1	0, -1, -4	2, 5	0	0
142	139	552	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
142	139	555	1.0	3/4	3/4	2/2	2	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
143	140	556	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
143	140	559	1.0	3/4	3/4	2/2	2	1		i(9#764)	f	i		i(9#764)		i			9#764				m	1	1	0, -1, -4	2, 5	0	0
144	141	560	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
144	141	563	1.0	3/4	3/4	2/2	2	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
145	142	564	2.0	0	0	2/2	2	1		i|IAC}	f	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
145	142	566	2.0	1/2	1/2	2/2	2	1		V65/III{	f	i		V65/III		V		65		III		{	Mm7	1	1	2, -1, -4, -2		-2	2
146	143	568	2.0	0	0	2/2	2	1		III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
146	143	570	2.0	1/2	1/2	2/2	2	1		V65/III	f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
147	144	572	2.0	0	0	2/2	2	1		III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
147	144	574	1.0	1/2	1/2	2/2	2	1		V65/III	f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
147	144	575	1.0	3/4	3/4	2/2	2	1		#viio6	f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
148	145	576	1.0	0	0	2/2	2	1		i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
148	145	577	1.0	1/4	1/4	2/2	2	1		#viio	f	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
148	145	578	1.0	1/2	1/2	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
148	145	579	1.0	3/4	3/4	2/2	2	1		It6	f	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
149	146	580	2.0	0	0	2/2	2	1		V|HC}	f	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
149	146	582	2.0	1/2	1/2	2/2	2	1		V65{	f	i		V65		V		65				{	Mm7	1	1	5, 2, -1, 1		1	5
150	147	584	2.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
150	147	586	3.0	1/2	1/2	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
151	148	589	1.0	1/4	1/4	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
151	148	590	2.0	1/2	1/2	2/2	2	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
152	149	592	2.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
152	149	594	3.0	1/2	1/2	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
153	150	597	1.0	1/4	1/4	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
153	150	598	1.0	1/2	1/2	2/2	2	1		#viio7	f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
153	150	599	1.0	3/4	3/4	2/2	2	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
154	151	600	2.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
154	151	602	2.0	1/2	1/2	2/2	2	1		It6	f	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
155	152	604	3.0	0	0	2/2	2	1		V|HC}	f	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
155	152	606	0.0	1/2	1/2	2/2	2	1		{	f	i										{		1	1				
155	152	607	1.0	3/4	3/4	2/2	2	1		V(#9#764)	f	i		V(#9#764)		V			#9#764				M	1	1	1, 0, -3	3, 6	1	1
156	153	608	7.0	0	0	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
157	154	615	1.0	3/4	3/4	2/2	2	1		V(#9#764)	f	i		V(#9#764)		V			#9#764				M	1	1	1, 0, -3	3, 6	1	1
158	155	616	6.0	0	0	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
159	156	622	18.0	1/2	1/2	2/2	2	1		V7|HC}	f	i		V7		V		7			HC	}	Mm7	1	1	1, 5, 2, -1		1	1
164	161	640	1.0	0	0	2/2	2	1		i{	f	i		i		i						{	m	1	1	0, -3, 1		0	0
164	161	641	1.0	1/4	1/4	2/2	2	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
164	161	642	1.0	1/2	1/2	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
164	161	643	1.0	3/4	3/4	2/2	2	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
165	162	644	1.0	0	0	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
165	162	645	1.0	1/4	1/4	2/2	2	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
165	162	646	1.0	1/2	1/2	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
165	162	647	1.0	3/4	3/4	2/2	2	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
166	163	648	1.0	0	0	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
166	163	649	1.0	1/4	1/4	2/2	2	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
166	163	650	1.0	1/2	1/2	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
166	163	651	1.0	3/4	3/4	2/2	2	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
167	164	652	1.0	0	0	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
167	164	653	1.0	1/4	1/4	2/2	2	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
167	164	654	1.0	1/2	1/2	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
167	164	655	1.0	3/4	3/4	2/2	2	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
168	165	656	1.0	0	0	2/2	2	1		i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
168	165	657	1.0	1/4	1/4	2/2	2	1		VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
168	165	658	1.0	1/2	1/2	2/2	2	1		V65/vii	f	i		V65/vii		V		65		vii			Mm7	1	1	3, 0, -3, -1		-1	3
168	165	659	1.0	3/4	3/4	2/2	2	1		vii	f	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
169	166	660	1.0	0	0	2/2	2	1		V65/iv	f	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
169	166	661	1.0	1/4	1/4	2/2	2	1		iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
169	166	662	1.0	1/2	1/2	2/2	2	1		#viio65	f	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
169	166	663	1.0	3/4	3/4	2/2	2	1		i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
170	167	664	1.0	0	0	2/2	2	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
170	167	665	1.0	1/4	1/4	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
170	167	666	1.0	1/2	1/2	2/2	2	1		iio6	f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
170	167	667	1.0	3/4	3/4	2/2	2	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
171	168	668	2.0	0	0	2/2	2	1		V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
171	168	670	2.0	1/2	1/2	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
172	169	672	2.0	0	0	2/2	2	1		i|PAC}{	f	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
172	169	674	1.0	1/2	1/2	2/2	2	1		V65/vii	f	i		V65/vii		V		65		vii			Mm7	1	1	3, 0, -3, -1		-1	3
172	169	675	1.0	3/4	3/4	2/2	2	1		vii	f	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
173	170	676	1.0	0	0	2/2	2	1		V65/iv	f	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
173	170	677	1.0	1/4	1/4	2/2	2	1		iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
173	170	678	1.0	1/2	1/2	2/2	2	1		#viio65	f	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
173	170	679	1.0	3/4	3/4	2/2	2	1		i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
174	171	680	1.0	0	0	2/2	2	1		V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
174	171	681	1.0	1/4	1/4	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
174	171	682	1.0	1/2	1/2	2/2	2	1		iio6	f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
174	171	683	1.0	3/4	3/4	2/2	2	1		viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
175	172	684	2.0	0	0	2/2	2	1		V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
175	172	686	2.0	1/2	1/2	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
176	173	688	2.0	0	0	2/2	2	1		i|PAC}	f	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
176	173	690	2.0	1/2	1/2	2/2	2	1		VI6{	f	i		VI6		VI		6				{	M	1	1	0, -3, -4		-4	0
177	174	692	2.0	0	0	2/2	2	1		viio/III	f	i		viio/III		vii	o			III			o	1	1	2, -1, -4		2	2
177	174	694	2.0	1/2	1/2	2/2	2	1		V65/III	f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
178	175	696	2.0	0	0	2/2	2	1		III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
178	175	698	2.0	1/2	1/2	2/2	2	1		V6/iv	f	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
179	176	700	2.0	0	0	2/2	2	1		iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
179	176	702	2.0	1/2	1/2	2/2	2	1		viio6/III	f	i		viio6/III		vii	o	6		III			o	1	1	-1, -4, 2		2	-1
180	177	704	2.0	0	0	2/2	2	1		III6	f	i		III6		III		6					M	1	1	1, -2, -3		-3	1
180	177	706	2.0	1/2	1/2	2/2	2	1		#viio6/iv	f	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
181	178	708	2.0	0	0	2/2	2	1		iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
181	178	710	2.0	1/2	1/2	2/2	2	1		V43/V	f	i		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
182	179	712	4.0	0	0	2/2	2	1		V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
183	180	716	4.0	0	0	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
184	181	720	2.0	0	0	2/2	2	1		i|PAC}	f	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
184	181	722	2.0	1/2	1/2	2/2	2	1		VI6{	f	i		VI6		VI		6				{	M	1	1	0, -3, -4		-4	0
185	182	724	2.0	0	0	2/2	2	1		viio/III	f	i		viio/III		vii	o			III			o	1	1	2, -1, -4		2	2
185	182	726	2.0	1/2	1/2	2/2	2	1		V65/III	f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
186	183	728	2.0	0	0	2/2	2	1		III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
186	183	730	2.0	1/2	1/2	2/2	2	1		V6/iv	f	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
187	184	732	2.0	0	0	2/2	2	1		iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
187	184	734	2.0	1/2	1/2	2/2	2	1		viio6/III	f	i		viio6/III		vii	o	6		III			o	1	1	-1, -4, 2		2	-1
188	185	736	2.0	0	0	2/2	2	1		III6	f	i		III6		III		6					M	1	1	1, -2, -3		-3	1
188	185	738	2.0	1/2	1/2	2/2	2	1		#viio6/iv	f	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
189	186	740	2.0	0	0	2/2	2	1		iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
189	186	742	2.0	1/2	1/2	2/2	2	1		V43/V	f	i		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
190	187	744	4.0	0	0	2/2	2	1		V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
191	188	748	4.0	0	0	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
192	189	752	3.0	0	0	2/2	2	1		i|PAC}	f	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
192	189	754	0.0	1/2	1/2	2/2	2	1		{	f	i										{		1	1				
192	189	755	1.0	3/4	3/4	2/2	2	1		V(#764)	f	i		V(#764)		V			#764				M	1	1	1, 0, -3	6	1	1
193	190	756	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
193	190	759	1.0	3/4	3/4	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
194	191	760	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
194	191	763	1.0	3/4	3/4	2/2	2	1		V(#764)	f	i		V(#764)		V			#764				M	1	1	1, 0, -3	6	1	1
195	192	764	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
195	192	767	1.0	3/4	3/4	2/2	2	1		V	f	i		V		V							M	1	1	1, 5, 2		1	1
196	193	768	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
196	193	771	1.0	3/4	3/4	2/2	2	1		V(#764)	f	i		V(#764)		V			#764				M	1	1	1, 0, -3	6	1	1
197	194	772	3.0	0	0	2/2	2	1		i	f	i		i		i							m	1	1	0, -3, 1		0	0
197	194	775	1.0	3/4	3/4	2/2	2	1		V(#764)	f	i		V(#764)		V			#764				M	1	1	1, 0, -3	6	1	1
198	195	776	8.0	0	0	2/2	2	1		i|IAC}	f	i		i		i					IAC	}	m	1	1	0, -3, 1		0	0
