mc	mn	onset	label	volta	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
147	143	1/4	V7(4)		F	I		V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
147	143	3/8	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
148	144	0	I}		F	I		I	I						}	M	0	0	0, 4, 1		0.0	0.0
148	144	1/8	I64		F	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
148	144	3/8	{		F	I									{		0	0				
152	148	0	V7(4)		F	I		V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
152	148	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
156	152	0	I(9)		F	I		I(9)	I				9			M	0	0	0, 4, 1	2	0.0	0.0
156	152	1/4	I6}		F	I		I6	I			6			}	M	0	0	4, 1, 0		0.0	4.0
156	152	3/8	i		F	I		i	i							m	0	0	0, -3, 1		0.0	0.0
157	153	0	i64{		F	I		i64	i			64			{	m	0	0	1, 0, -3		0.0	1.0
158	154	3/8	i		F	I		i	i							m	0	0	0, -3, 1		0.0	0.0
160	156	0	V/bIII		F	I		V/bIII	V					bIII		M	0	0	-2, 2, -1		-2.0	-2.0
162	158	3/8	V43/bIII		F	I		V43/bIII	V			43		bIII		Mm7	0	0	-1, -4, -2, 2		-2.0	-1.0
164	160	0	.bIII		F	I		bIII	bIII							M	0	0	-3, 1, -2		-3.0	-3.0
164	160	1/4	V2/IV		F	I		V2/IV	V			2		IV		Mm7	0	0	-2, 0, 4, 1		0.0	-2.0
165	161	0	IV6		F	I		IV6	IV			6				M	0	0	3, 0, -1		-1.0	3.0
165	161	1/4	.It6		F	I		It6	vii	It	o	6	b3	V		M	0	0	-4, 0, 6		6.0	-4.0
166	162	0	V}{		F	I		V	V						}{	M	0	0	1, 5, 2		1.0	1.0
166	162	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
167	163	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1.0	1.0
167	163	1/8	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
167	163	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2.0	3.0
168	164	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1.0	1.0
168	164	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
168	164	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
169	165	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1.0	1.0
169	165	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
169	165	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2.0	3.0
170	166	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1.0	1.0
170	166	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
170	166	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2.0	3.0
171	167	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1.0	1.0
171	167	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
171	167	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2.0	3.0
172	168	0	V}		F	I		V	V						}	M	0	0	1, 5, 2		1.0	1.0
174	170	0	V2(9){		F	I		V2(9)	V			2	9		{	Mm7	0	0	-1, 1, 5, 2	3	1.0	-1.0
174	170	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
174	170	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
174	170	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
175	171	0	V2(9)		F	I		V2(9)	V			2	9			Mm7	0	0	-1, 1, 5, 2	3	1.0	-1.0
175	171	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
175	171	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
175	171	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
176	172	0	ii6		F	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
176	172	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
177	173	0	I}		F	I		I	I						}	M	0	0	0, 4, 1		0.0	0.0
177	173	3/8	i6{		F	I		i6	i			6			{	m	0	0	-3, 1, 0		0.0	-3.0
178	174	0	V2(b9)		F	I		V2(b9)	V			2	b9			Mm7	0	0	-1, 1, 5, 2	-4	1.0	-1.0
178	174	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
178	174	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
178	174	3/8	i		F	I		i	i							m	0	0	0, -3, 1		0.0	0.0
179	175	0	V2(b9)		F	I		V2(b9)	V			2	b9			Mm7	0	0	-1, 1, 5, 2	-4	1.0	-1.0
179	175	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
179	175	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1.0	5.0
179	175	3/8	i		F	I		i	i							m	0	0	0, -3, 1		0.0	0.0
180	176	0	iio6		F	I		iio6	ii		o	6				o	0	0	-1, -4, 2		2.0	-1.0
180	176	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
181	177	0	.bVI		F	I		bVI	bVI							M	0	0	-4, 0, -3		-4.0	-4.0
182	178	0	viio7/V		F	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6.0	6.0
183	179	0	V2		F	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
183	179	1/8	V65		F	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
183	179	1/4	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
183	179	3/8	I64		F	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
184	180	0	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
184	180	1/8	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
184	180	1/4	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
184	180	3/8	I64		F	I		I64	I			64				M	0	0	1, 0, 4		0.0	1.0
185	181	0	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1.0	2.0
185	181	1/8	V2		F	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
185	181	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
185	181	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
186	182	0	V64		F	I		V64	V			64				M	0	0	2, 1, 5		1.0	2.0
186	182	1/8	V2		F	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
186	182	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
186	182	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
187	183	0	ii6		F	I		ii6	ii			6				m	0	0	-1, 3, 2		2.0	-1.0
189	185	0	ii		F	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0
190	186	0	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
190	186	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
191	187	0	I}		F	I		I	I						}	M	0	0	0, 4, 1		0.0	0.0
191	187	1/8	V43/V{		F	I		V43/V	V			43		V	{	Mm7	0	0	3, 0, 2, 6		2.0	3.0
192	188	0	V(64)		F	I		V(64)	V				64			M	0	0	1, 0, 4		1.0	1.0
192	188	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
193	189	0	I}{		F	I		I	I						}{	M	0	0	0, 4, 1		0.0	0.0
194	190	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
195	191	0	ii65		F	I		ii65	ii			65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
195	191	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
196	192	0	V(64)		F	I		V(64)	V				64			M	0	0	1, 0, 4		1.0	1.0
196	192	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
197	193	0	I}{		F	I		I	I						}{	M	0	0	0, 4, 1		0.0	0.0
198	194	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0.0	4.0
199	195	0	ii65		F	I		ii65	ii			65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
199	195	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2.0	6.0
200	196	0	V(64)		F	I		V(64)	V				64			M	0	0	1, 0, 4		1.0	1.0
200	196	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
201	197	0	I}{		F	I		I	I						}{	M	0	0	0, 4, 1		0.0	0.0
201	197	1/4	i(#11){		F	I		i(#11)	i				#11		{	m	0	0	0, -3, 1	6	0.0	0.0
202	198	0	V(4)		F	I		V(4)	V				4			M	0	0	1, 0, 2		1.0	1.0
202	198	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
203	199	0	I}		F	I		I	I						}	M	0	0	0, 4, 1		0.0	0.0
203	199	1/4	i(#11){		F	I		i(#11)	i				#11		{	m	0	0	0, -3, 1	6	0.0	0.0
204	200	0	V(4)		F	I		V(4)	V				4			M	0	0	1, 0, 2		1.0	1.0
204	200	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
205	201	0	I		F	I		I	I							M	0	0	0, 4, 1		0.0	0.0
205	201	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1.0	1.0
206	202	0	I}		F	I		I	I						}	M	0	0	0, 4, 1		0.0	0.0
