mc	mn	onset	label	volta	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
167	163	1/8	V		F	I		V	V							M	0	0	1, 5, 2		1	1
167	163	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
168	164	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1	1
168	164	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1	1
168	164	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
169	165	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1	1
169	165	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1	1
169	165	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
170	166	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1	1
170	166	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1	1
170	166	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
171	167	0	V(11)		F	I		V(11)	V				11			M	0	0	1, 5, 2	0	1	1
171	167	1/16	V		F	I		V	V							M	0	0	1, 5, 2		1	1
171	167	1/4	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
172	168	0	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
174	170	0	V2(9)		F	I		V2(9)	V			2	9			Mm7	0	0	-1, 1, 5, 2	3	1	-1
174	170	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
174	170	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1	5
174	170	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0	0
175	171	0	V2(9)		F	I		V2(9)	V			2	9			Mm7	0	0	-1, 1, 5, 2	3	1	-1
175	171	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
175	171	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1	5
175	171	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0	0
176	172	0	ii6		F	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
176	172	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1	1
177	173	0	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
177	173	3/8	i6		F	I		i6	i			6				m	0	0	-3, 1, 0		0	-3
178	174	0	V2(b9)		F	I		V2(b9)	V			2	b9			Mm7	0	0	-1, 1, 5, 2	-4	1	-1
178	174	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
178	174	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1	5
178	174	3/8	i		F	I		i	i							m	0	0	0, -3, 1		0	0
179	175	0	V2(b9)		F	I		V2(b9)	V			2	b9			Mm7	0	0	-1, 1, 5, 2	-4	1	-1
179	175	1/8	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
179	175	1/4	V6		F	I		V6	V			6				M	0	0	5, 2, 1		1	5
179	175	3/8	i		F	I		i	i							m	0	0	0, -3, 1		0	0
180	176	0	iio6		F	I		iio6	ii		o	6				o	0	0	-1, -4, 2		2	-1
180	176	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
181	177	0	.bVI		F	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
182	178	0	viio7/V		F	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
183	179	0	V2		F	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
183	179	1/8	V65		F	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
183	179	1/4	I		F	I		I	I							M	0	0	0, 4, 1		0	0
183	179	3/8	I64		F	I		I64	I			64				M	0	0	1, 0, 4		0	1
184	180	0	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
184	180	1/8	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
184	180	1/4	I		F	I		I	I							M	0	0	0, 4, 1		0	0
184	180	3/8	I64		F	I		I64	I			64				M	0	0	1, 0, 4		0	1
185	181	0	V43		F	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
185	181	1/8	V2		F	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
185	181	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0	4
185	181	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0	0
186	182	0	V64		F	I		V64	V			64				M	0	0	2, 1, 5		1	2
186	182	1/8	V2		F	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
186	182	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0	4
186	182	3/8	I		F	I		I	I							M	0	0	0, 4, 1		0	0
187	183	0	ii6		F	I		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
189	185	0	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
190	186	0	V		F	I		V	V							M	0	0	1, 5, 2		1	1
190	186	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
191	187	0	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
191	187	1/8	V43/V		F	I		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
192	188	0	V(64)		F	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
192	188	1/4	V7		F	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
193	189	0	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
194	190	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0	4
195	191	0	ii65		F	I		ii65	ii			65				mm7	0	0	-1, 3, 0, 2		2	-1
195	191	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
196	192	0	V(64)		F	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
196	192	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1	1
197	193	0	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
198	194	1/4	I6		F	I		I6	I			6				M	0	0	4, 1, 0		0	4
199	195	0	ii65		F	I		ii65	ii			65				mm7	0	0	-1, 3, 0, 2		2	-1
199	195	1/4	V65/V		F	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
200	196	0	V(64)		F	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
200	196	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1	1
201	197	0	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
201	197	1/4	i(#11)		F	I		i(#11)	i				#11			m	0	0	0, -3, 1	6	0	0
202	198	0	V(4)		F	I		V(4)	V				4			M	0	0	1, 0, 2		1	1
202	198	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1	1
203	199	0	I		F	I		I	I							M	0	0	0, 4, 1		0	0
203	199	1/4	i(#11)		F	I		i(#11)	i				#11			m	0	0	0, -3, 1	6	0	0
204	200	0	V(4)		F	I		V(4)	V				4			M	0	0	1, 0, 2		1	1
204	200	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1	1
205	201	0	I		F	I		I	I							M	0	0	0, 4, 1		0	0
205	201	1/4	V		F	I		V	V							M	0	0	1, 5, 2		1	1
206	202	0	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
